
---------- Begin Simulation Statistics ----------
simSeconds                                  18.576066                       # Number of seconds simulated (Second)
simTicks                                 18576066476000                       # Number of ticks simulated (Tick)
finalTick                                18576066476000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 231328.71                       # Real time elapsed on the host (Second)
hostTickRate                                 80301603                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   18170436                       # Number of bytes of host memory used (Byte)
simInsts                                  46902717871                       # Number of instructions simulated (Count)
simOps                                    46902736359                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   202754                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     202754                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                     18576066523                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.792122                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.262432                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    23589897151                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  470100                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   23851136773                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               1908140                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           139338719                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         54653061                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              27568                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        18555124974                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.285420                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.941233                       # Number of insts issued each cycle (Count)
system.cpu1.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.dtb.walker.num_4kb_walks            0                       # Completed page walks with 4KB pages (Count)
system.cpu1.mmu.dtb.walker.num_2mb_walks            0                       # Completed page walks with 2MB pages (Count)
system.cpu1.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 18576066476000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.itb.walker.num_4kb_walks            0                       # Completed page walks with 4KB pages (Count)
system.cpu1.mmu.itb.walker.num_2mb_walks            0                       # Completed page walks with 2MB pages (Count)
system.cpu1.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 18576066476000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::ON 18576066476000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.rename.squashCycles               9553414                       # Number of cycles rename is squashing (Cycle)
system.cpu1.rename.idleCycles             13089588499                       # Number of cycles rename is idle (Cycle)
system.cpu1.rename.blockCycles              518756111                       # Number of cycles rename is blocking (Cycle)
system.cpu1.rename.serializeStallCycles      14471761                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu1.rename.runCycles               3396642842                       # Number of cycles rename is running (Cycle)
system.cpu1.rename.unblockCycles           1525933081                       # Number of cycles rename is unblocking (Cycle)
system.cpu1.rename.renamedInsts           23666204116                       # Number of instructions processed by rename (Count)
system.cpu1.rename.ROBFullEvents              3382233                       # Number of times rename has blocked due to ROB full (Count)
system.cpu1.rename.IQFullEvents             131292908                       # Number of times rename has blocked due to IQ full (Count)
system.cpu1.rename.LQFullEvents            1201188831                       # Number of times rename has blocked due to LQ full (Count)
system.cpu1.rename.SQFullEvents             164519001                       # Number of times rename has blocked due to SQ full (Count)
system.cpu1.rename.renamedOperands        20411894163                       # Number of destination operands rename has renamed (Count)
system.cpu1.rename.lookups                32586635751                       # Number of register rename lookups that rename has made (Count)
system.cpu1.rename.intLookups             22172903961                       # Number of integer rename lookups (Count)
system.cpu1.rename.fpLookups              10364677915                       # Number of floating rename lookups (Count)
system.cpu1.rename.committedMaps          20250587728                       # Number of HB maps that are committed (Count)
system.cpu1.rename.undoneMaps               161306371                       # Number of HB maps that are undone due to squashing (Count)
system.cpu1.rename.serializing                 386826                       # count of serializing insts renamed (Count)
system.cpu1.rename.tempSerializing             387020                       # count of temporary serializing insts renamed (Count)
system.cpu1.rename.skidInsts               1371622007                       # count of insts added to the skid buffer (Count)
system.cpu1.rob.reads                     40988536050                       # The number of ROB reads (Count)
system.cpu1.rob.writes                    47207889996                       # The number of ROB writes (Count)
system.cpu1.rob.ROBRef                    47182178217                       # STICT: number of times rob gets referenced (Count)
system.cpu1.rob.ROBCumulativebranchOccupancy  30907934976                       # STICT: cumulative branch occupancy of the rob (Count)
system.cpu1.rob.ROBMaxBranchOccupancy              84                       # STICT: max branch occupancy of the rob (Count)
system.cpu1.rob.NetROBBranchEntries                 5                       # STICT: net branch entries of the rob (Count)
system.cpu1.thread_0.numInsts             23451698682                       # Number of Instructions committed (Count)
system.cpu1.thread_0.numOps               23451707926                       # Number of Ops committed (Count)
system.cpu1.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu1.workload.numSyscalls                  363                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp           3280261451                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty      312684535                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean     1744757687                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict         1497468894                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq            33254461                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                 72                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                72                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq           146828274                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp          146828272                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq      3280261457                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq           53737                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp          53737                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port   2617137359                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port   2523138944                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port   2617137821                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port   2523789225                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total              10281203349                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port 111664514368                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port  62571284992                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port 111664534080                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port  62582795840                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total              348483129280                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                         161249300                       # Total snoops (Count)
system.l2bus.snoopTraffic                  2526915200                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples          3588540064                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000243                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.015590                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                3587668540     99.98%     99.98% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                    871246      0.02%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                       278      0.00%    100.00% # Request fanout histogram (Count)
