
---------- Begin Simulation Statistics ----------
simSeconds                                   3.040610                       # Number of seconds simulated (Second)
simTicks                                 3040609526000                       # Number of ticks simulated (Tick)
finalTick                                3040609526000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248928.30                       # Real time elapsed on the host (Second)
hostTickRate                                 12214801                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17139996                       # Number of bytes of host memory used (Byte)
simInsts                                  10693482148                       # Number of instructions simulated (Count)
simOps                                    10693664387                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    42958                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      42959                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      3040609622                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     5531107710                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 3227933                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    5582686621                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               7864796                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           189580614                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        133441587                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved             157522                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         3035792185                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.838955                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.052102                       # Number of insts issued each cycle (Count)
system.l2cache.demandMshrHits::cpu0.data        20824                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu0.dcache.prefetcher       247892                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu1.data        20300                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu1.dcache.prefetcher       247683                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total           536699                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu0.data        20824                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu0.dcache.prefetcher       247892                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu1.data        20300                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu1.dcache.prefetcher       247683                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total          536699                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu0.inst       162339                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu0.data      4699960                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu0.dcache.prefetcher      3739203                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu1.inst       163235                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu1.data      4671384                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu1.dcache.prefetcher      3830111                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total       17266232                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu0.inst       162339                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu0.data      4699960                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu0.dcache.prefetcher      3739203                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu1.inst       163235                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu1.data      4671384                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu1.dcache.prefetcher      3830111                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::l2cache.prefetcher      3487317                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total      20753549                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu0.inst  16296277002                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu0.data 436337033041                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu0.dcache.prefetcher 480220885762                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu1.inst  16348977002                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu1.data 432148636003                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu1.dcache.prefetcher 491442517042                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total 1872794325852                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu0.inst  16296277002                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu0.data 436337033041                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu0.dcache.prefetcher 480220885762                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu1.inst  16348977002                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu1.data 432148636003                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu1.dcache.prefetcher 491442517042                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::l2cache.prefetcher 323287130138                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total 2196081455990                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu0.inst     0.045965                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu0.data     0.078235                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu0.dcache.prefetcher     0.236470                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu1.inst     0.046180                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu1.data     0.077711                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu1.dcache.prefetcher     0.240460                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.108597                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu0.inst     0.045965                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu0.data     0.078235                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu0.dcache.prefetcher     0.236470                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu1.inst     0.046180                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu1.data     0.077711                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu1.dcache.prefetcher     0.240460                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::l2cache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.130530                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu0.inst 100384.239166                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu0.data 92838.456719                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu0.dcache.prefetcher 128428.674710                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu1.inst 100156.075609                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu1.data 92509.764987                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu1.dcache.prefetcher 128310.254466                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 108465.722333                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu0.inst 100384.239166                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu0.data 92838.456719                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu0.dcache.prefetcher 128428.674710                       # average overall mshr miss latency ((Tick/Count))
