
---------- Begin Simulation Statistics ----------
simSeconds                                         30                       # Number of seconds simulated (Second)
simTicks                                 30000000000000                       # Number of ticks simulated (Tick)
finalTick                                30000000000000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  17827.35                       # Real time elapsed on the host (Second)
hostTickRate                               1682807455                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16971636                       # Number of bytes of host memory used (Byte)
simInsts                                   4729241886                       # Number of instructions simulated (Count)
simOps                                     4729242705                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   265280                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     265280                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                       968094102                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     3693160759                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 3800675                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    3462316046                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued              25386499                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           663875911                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        381617430                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                136                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          968006305                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.576749                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.700789                       # Number of insts issued each cycle (Count)
system.l2cache.overallMissLatency::cpu1.dcache.prefetcher    740511509                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total   2167886805                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu0.inst         6426                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu0.data         4363                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu0.dcache.prefetcher         1908                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.inst       282373                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.data        92982                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.dcache.prefetcher        14632                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total           402684                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.inst         6426                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.data         4363                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.dcache.prefetcher         1908                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.inst       282373                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.data        92982                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.dcache.prefetcher        14632                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total          402684                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu0.inst     0.494553                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu0.data     0.399037                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu0.dcache.prefetcher     0.830713                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.inst     0.022793                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.data     0.053268                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.dcache.prefetcher     0.572581                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.065240                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu0.inst     0.494553                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu0.data     0.399037                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu0.dcache.prefetcher     0.830713                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.inst     0.022793                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.data     0.053268                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.dcache.prefetcher     0.572581                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.065240                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu0.inst 74954.373820                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu0.data 95545.089029                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu0.dcache.prefetcher 92724.480757                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu1.inst 72444.375388                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu1.data 82698.565314                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu1.dcache.prefetcher 88387.623418                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 82520.147882                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu0.inst 74954.373820                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu0.data 95545.089029                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu0.dcache.prefetcher 92724.480757                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu1.inst 72444.375388                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu1.data 82698.565314                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu1.dcache.prefetcher 88387.623418                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 82520.147882                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs            449                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs             81                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs          5.543210                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks             292                       # number of writebacks (Count)
system.l2cache.writebacks::total                  292                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu0.data           71                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu0.dcache.prefetcher          323                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu1.inst            1                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu1.data          129                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu1.dcache.prefetcher         1556                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total             2080                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu0.data           71                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu0.dcache.prefetcher          323                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu1.inst            1                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu1.data          129                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu1.dcache.prefetcher         1556                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total            2080                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu0.inst         3178                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu0.data         1670                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu0.dcache.prefetcher         1262                       # number of demand (read+write) MSHR misses (Count)
