
---------- Begin Simulation Statistics ----------
simSeconds                                  10.193699                       # Number of seconds simulated (Second)
simTicks                                 10193698536000                       # Number of ticks simulated (Tick)
finalTick                                10193698536000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248929.51                       # Real time elapsed on the host (Second)
hostTickRate                                 40950141                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16926012                       # Number of bytes of host memory used (Byte)
simInsts                                  69073642920                       # Number of instructions simulated (Count)
simOps                                    69073642936                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   277483                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     277483                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                     10193698570                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    43054790392                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   11141                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   40079274818                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued             154265706                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined          8518110769                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined       5334912117                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              11059                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        10193576389                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.931817                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.778600                       # Number of insts issued each cycle (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu0.inst          1883887                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu0.data              471                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu0.dcache.prefetcher          146                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.inst          1887573                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.data              469                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.dcache.prefetcher          136                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total              3772682                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu0.inst         1883887                       # number of overall hits (Count)
system.l2cache.overallHits::cpu0.data             471                       # number of overall hits (Count)
system.l2cache.overallHits::cpu0.dcache.prefetcher          146                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.inst         1887573                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.data             469                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.dcache.prefetcher          136                       # number of overall hits (Count)
system.l2cache.overallHits::total             3772682                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu0.inst           2207                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu0.data            650                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu0.dcache.prefetcher          677                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.inst           2206                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.data            620                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.dcache.prefetcher          705                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               7065                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu0.inst          2207                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu0.data           650                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu0.dcache.prefetcher          677                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.inst          2206                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.data           620                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.dcache.prefetcher          705                       # number of overall misses (Count)
system.l2cache.overallMisses::total              7065                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu0.inst    156375000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu0.data     51635000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu0.dcache.prefetcher     63679782                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.inst    155206000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.data     50313000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.dcache.prefetcher     64894740                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     542103522                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.inst    156375000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.data     51635000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.dcache.prefetcher     63679782                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.inst    155206000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.data     50313000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.dcache.prefetcher     64894740                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    542103522                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu0.inst      1886094                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu0.data         1121                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu0.dcache.prefetcher          823                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.inst      1889779                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.data         1089                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.dcache.prefetcher          841                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          3779747                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.inst      1886094                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.data         1121                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.dcache.prefetcher          823                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.inst      1889779                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.data         1089                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.dcache.prefetcher          841                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         3779747                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu0.inst     0.001170                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu0.data     0.579839                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu0.dcache.prefetcher     0.822600                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.inst     0.001167                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.data     0.569330                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.dcache.prefetcher     0.838288                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.001869                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu0.inst     0.001170                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu0.data     0.579839                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu0.dcache.prefetcher     0.822600                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.inst     0.001167                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.data     0.569330                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.dcache.prefetcher     0.838288                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.001869                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu0.inst 70854.100589                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu0.data 79438.461538                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu0.dcache.prefetcher 94061.716396                       # average overall miss latency in ticks ((Tick/Count))
